dataset,image_id,identity_id,seed,method,epsilon,steps,step_ratio,cosine_similarity,psnr,ssim,lpips,success,jpeg_cosine,blur_cosine,resize_cosine,relaxed_success,runtime_sec
LFW,lfw_08114,James Blake,0,Random Noise,0.047058823529411764,35,0.125,0.9745992422103882,34.83049264552197,0.8658303490863749,0.26377934217453003,False,0.9642965197563171,0.9909192323684692,0.9859718084335327,False,6.958842277526855e-05
LFW,lfw_09510,Wilma McNabb,0,Random Noise,0.047058823529411764,35,0.125,0.9889600276947021,34.73875087263591,0.8925931631627866,0.2641439735889435,False,0.9884030222892761,0.9935435056686401,0.9928706884384155,False,6.958842277526855e-05
LFW,lfw_04572,Mitchell Daniels,0,Random Noise,0.047058823529411764,35,0.125,0.9907084703445435,34.76714827337409,0.891158908971645,0.2025824785232544,False,0.9883314967155457,0.9932137727737427,0.9948007464408875,False,0.00024515390396118164
LFW,lfw_02831,Mike Slive,0,Random Noise,0.047058823529411764,35,0.125,0.982506513595581,34.77355379601231,0.8593965370124526,0.29012611508369446,False,0.9765549898147583,0.9891980886459351,0.9884747862815857,False,0.00024515390396118164
LFW,lfw_07235,Martin McGuinness,0,Random Noise,0.047058823529411764,35,0.125,0.9826356172561646,34.75598437527589,0.867661563395199,0.28596973419189453,False,0.9775473475456238,0.9939324855804443,0.9906423091888428,False,0.00024515390396118164
LFW,lfw_12967,Alan Trammell,0,Random Noise,0.047058823529411764,35,0.125,0.9779036045074463,34.815899416237166,0.8753869202012187,0.22629834711551666,False,0.9658081531524658,0.98737633228302,0.9867826700210571,False,0.00024515390396118164
LFW,lfw_07493,John Bolton,0,Random Noise,0.047058823529411764,35,0.125,0.9935417175292969,34.778405780272806,0.9055345973601817,0.15150894224643707,False,0.9862773418426514,0.9976070523262024,0.9969220161437988,False,0.00024515390396118164
LFW,lfw_12765,Roger King,0,Random Noise,0.047058823529411764,35,0.125,0.9870122671127319,34.80204218361662,0.9132727717794751,0.14766466617584229,False,0.9884506464004517,0.9771483540534973,0.9920756220817566,False,0.00024515390396118164
LFW,lfw_06922,Brian De Palma,0,Random Noise,0.047058823529411764,35,0.125,0.9862779378890991,34.801704717876056,0.8957801892920049,0.18958324193954468,False,0.9754230976104736,0.9858766198158264,0.9900619983673096,False,0.00024515390396118164
LFW,lfw_00378,Stanislas Wawrinka,0,Random Noise,0.047058823529411764,35,0.125,0.9938604235649109,34.76121486066478,0.8975500235994353,0.1926400363445282,False,0.9920550584793091,0.993705153465271,0.996295154094696,False,0.00024515390396118164
LFW,lfw_03570,Troy Jenkins,0,Random Noise,0.047058823529411764,35,0.125,0.9868167638778687,34.75941208396037,0.85087315306186,0.28132694959640503,False,0.9866873621940613,0.9931339621543884,0.99234938621521,False,4.881620407104492e-05
LFW,lfw_04621,Calista Flockhart,0,Random Noise,0.047058823529411764,35,0.125,0.9720752239227295,34.73764040713625,0.8618192685092,0.3270877003669739,False,0.9723755121231079,0.9897940158843994,0.9821460247039795,False,4.881620407104492e-05
LFW,lfw_06976,George W Bush,0,Random Noise,0.047058823529411764,35,0.125,0.9975687265396118,34.78475991553158,0.8915476397768888,0.13739749789237976,False,0.9966491460800171,0.9901779890060425,0.9980127215385437,False,4.881620407104492e-05
LFW,lfw_02130,Brandon Boyd,0,Random Noise,0.047058823529411764,35,0.125,0.9925674796104431,34.785986921932796,0.8803518811599219,0.2364186942577362,False,0.9889049530029297,0.9898097515106201,0.9947361946105957,False,4.881620407104492e-05
LFW,lfw_00614,Ted Williams,0,Random Noise,0.047058823529411764,35,0.125,0.971377432346344,34.76279048647474,0.8886950012296343,0.22655855119228363,False,0.9722652435302734,0.9813181757926941,0.9835598468780518,False,4.881620407104492e-05
LFW,lfw_01100,Vanessa Incontrada,0,Random Noise,0.047058823529411764,35,0.125,0.9878411293029785,34.78458082451837,0.8831766178081762,0.24167673289775848,False,0.9894652962684631,0.9908447265625,0.9909752011299133,False,4.881620407104492e-05
LFW,lfw_07732,Pervez Musharraf,0,Random Noise,0.047058823529411764,35,0.125,0.9921428561210632,34.825485262390174,0.931036845840192,0.12945686280727386,False,0.9890292882919312,0.9889247417449951,0.9942955374717712,False,4.881620407104492e-05
LFW,lfw_09496,Hamid Karzai,0,Random Noise,0.047058823529411764,35,0.125,0.986589252948761,34.775331919192496,0.8845856010011123,0.18969255685806274,False,0.9867656826972961,0.9927512407302856,0.988867461681366,False,4.881620407104492e-05
LFW,lfw_00318,Todd Haynes,0,Random Noise,0.047058823529411764,35,0.125,0.9829707741737366,34.80764978316729,0.8788014491459476,0.21552158892154694,False,0.966771125793457,0.9921570420265198,0.9874004125595093,False,5.9664249420166016e-05
LFW,lfw_10799,John Negroponte,0,Random Noise,0.047058823529411764,35,0.125,0.9811162352561951,34.75821014456641,0.8578981311608702,0.3294828236103058,False,0.9709009528160095,0.9937849044799805,0.9878271818161011,False,5.9664249420166016e-05
LFW,lfw_03825,Diana Krall,0,Random Noise,0.047058823529411764,35,0.125,0.9877759218215942,34.7715989925782,0.8642355651303149,0.17679168283939362,False,0.9850561618804932,0.9928557872772217,0.9922353029251099,False,5.9664249420166016e-05
LFW,lfw_12536,Michael Chiklis,0,Random Noise,0.047058823529411764,35,0.125,0.9491387605667114,34.741251490683844,0.8569768484278031,0.3424282670021057,False,0.9545782804489136,0.9844332933425903,0.9671915173530579,False,5.9664249420166016e-05
LFW,lfw_12849,Michael Schumacher,0,Random Noise,0.047058823529411764,35,0.125,0.9829374551773071,34.75629431455014,0.8429646555874725,0.2774085998535156,False,0.972331166267395,0.9906420111656189,0.9909098148345947,False,5.9664249420166016e-05
LFW,lfw_07619,Dennis Kucinich,0,Random Noise,0.047058823529411764,35,0.125,0.9839832186698914,34.79342752172538,0.9030975012626855,0.15942618250846863,False,0.9756126403808594,0.9912012815475464,0.9912334680557251,False,5.9664249420166016e-05
LFW,lfw_10531,Constance Marie,0,Random Noise,0.047058823529411764,35,0.125,0.9843267798423767,34.750439308477816,0.9012567588412711,0.19818463921546936,False,0.9800847172737122,0.9877692461013794,0.9904221296310425,False,5.9664249420166016e-05
LFW,lfw_09001,John Travolta,0,Random Noise,0.047058823529411764,35,0.125,0.9057732224464417,34.770021768234386,0.8480999257997923,0.3793082535266876,False,0.8922401666641235,0.9774724841117859,0.9439607858657837,False,5.9664249420166016e-05
LFW,lfw_04038,John Negroponte,0,Random Noise,0.047058823529411764,35,0.125,0.9956831932067871,34.83217047790548,0.9021466012263971,0.10681983083486557,False,0.993128776550293,0.9896347522735596,0.9965283870697021,False,4.902482032775879e-05
LFW,lfw_05975,Goran Persson,0,Random Noise,0.047058823529411764,35,0.125,0.9877344369888306,34.74847284096299,0.8811859225489583,0.1914212703704834,False,0.9871153235435486,0.9940454363822937,0.9925890564918518,False,4.902482032775879e-05
LFW,lfw_12481,Frank Marshall,0,Random Noise,0.047058823529411764,35,0.125,0.9767830967903137,34.77326993516557,0.8528717351580385,0.32213157415390015,False,0.9770857095718384,0.9863700866699219,0.9835672378540039,False,4.902482032775879e-05
LFW,lfw_09212,Wang Yingfan,0,Random Noise,0.047058823529411764,35,0.125,0.9140308499336243,34.777562652476796,0.8710607098883848,0.2984188199043274,False,0.9131665229797363,0.9662376642227173,0.9426749348640442,False,4.902482032775879e-05
LFW,lfw_02429,Tippi Hedren,0,Random Noise,0.047058823529411764,35,0.125,0.9908056259155273,34.78558770256997,0.8865363084073522,0.17410583794116974,False,0.9873286485671997,0.9957859516143799,0.9953938722610474,False,4.902482032775879e-05
LFW,lfw_12953,Juan Carlos Ferrero,0,Random Noise,0.047058823529411764,35,0.125,0.9797420501708984,34.76426772862832,0.889288656879601,0.2246416062116623,False,0.9712643027305603,0.9888564348220825,0.9871090650558472,False,4.902482032775879e-05
LFW,lfw_04682,Will Young,0,Random Noise,0.047058823529411764,35,0.125,0.9859735369682312,34.76789701579824,0.8841736281609731,0.197424978017807,False,0.9828117489814758,0.9936754703521729,0.9929162859916687,False,4.902482032775879e-05
LFW,lfw_00122,Mariangel Ruiz Torrealba,0,Random Noise,0.047058823529411764,35,0.125,0.9941086769104004,34.74837612638532,0.8855313645293924,0.169705331325531,False,0.9908411502838135,0.99468994140625,0.9956744313240051,False,4.902482032775879e-05
LFW,lfw_01758,Halle Berry,0,Random Noise,0.047058823529411764,35,0.125,0.9822794198989868,34.76514334873341,0.8816962959424574,0.19349390268325806,False,0.9808756709098816,0.9840164184570312,0.9871535301208496,False,5.105137825012207e-05
LFW,lfw_12154,Jacques Chirac,0,Random Noise,0.047058823529411764,35,0.125,0.9922369122505188,34.8291966455845,0.8872179260385614,0.17714855074882507,False,0.990923285484314,0.9960635304450989,0.9958722591400146,False,5.105137825012207e-05
